"ID","area","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","ann_mm"
"08BB005",16700,10.2164119255068,7.9618016287504,10.5804121790069,18.7898068314373,93.5382910700338,154.57524602968,144.881845352773,119.220527987503,83.3880343660505,51.796494284159,22.5766445721838,15.4113706853095,732.936886912394
"08CA001",3400,6.19918300673541,4.59536189602123,4.76650163403679,6.49742515451768,78.8890085106858,175.014453781513,124.916974789916,55.2729478562299,42.9313614276277,37.5651227105405,13.5862185393261,8.76500781051251,558.999567117662
"08CA002",7690,6.78249359265788,5.23049937734616,5.40672254989485,7.09032135916846,78.677689020992,166.315586104403,113.171480587033,52.3215960980223,44.4752146378428,38.4942255058196,13.4728144249375,8.96614670137125,540.404789959489
"08CA003",2730,7.53091512491415,5.66104618684538,5.63085357397729,7.25448039487542,73.9818650456163,157.269701726845,102.174442700157,49.3142357996008,48.3338149377652,43.2314226662533,18.8194661186853,11.3323930618789,530.534637337414
"08CB001",18800,7.65433533364154,5.74909279622829,5.80035064554417,7.83114894368366,72.3839635258359,151.836838905775,109.191610942249,54.4329848024316,45.1630395136778,39.2296048632219,15.4318541033435,10.1915561921836,524.896380567816
"08CC001",3550,9.69646817441054,7.59411889111156,8.05406198082508,11.5167549249354,71.4994481751348,167.250929577465,154.869363380282,87.1322502943442,58.7471320972711,44.4538945972711,19.3584676891918,12.9870963764029,653.159986158645
"08CD001",3550,5.84243290596546,4.73992023803281,4.983081467427,8.10237290761169,90.899614878136,90.5953727798499,32.668935355173,18.9225816299653,24.9781185001857,24.098055134518,10.4646219551194,7.70348073932487,323.998588491309
"08CE001",29000,7.27570427351327,5.72865763107826,5.82228748585668,8.33879170595366,67.5541737931034,128.21164137931,88.9351944827586,46.0715586206897,39.2732689655172,32.1007779310345,13.6744386297818,9.74260307676118,452.729097975359
"08CF001",36000,9.04555198486328,6.99998399291992,7.4028000189209,12.0178285871233,79.5708,148.32,117.339428571429,74.7879428571429,54.4268571428571,43.6462285714286,18.936,12.4024800162179,584.895901742903
"08CF003",50900,16.0201178781925,11.91757956778,15.5465304518664,24.9449115913556,104.573170923379,197.148919449902,199.19905697446,154.081571709234,116.067583497053,79.9957974913103,32.7045609792958,22.8495813812906,975.049381895119
"08CG001",9500,24.6732327847451,19.222908671361,20.5212430405787,41.0936588571649,154.81152,290.413136842105,328.869928421053,263.216235789474,191.516968421053,123.638703157895,55.6115873406661,31.9678787225021,1545.5570020486
"08CG003",1250,10.8863567150688,8.19590404397965,8.10751682682037,8.77824,31.9908097770996,98.7863037890625,104.536166291016,64.1673222539062,44.209152421875,37.7832957275391,21.7175036572266,14.3590810253906,453.517652528984
"08CG004",7230,15.882702037004,13.5440464049533,15.3739418616077,31.8583997797669,138.312554831061,270.441730883225,304.250574985181,213.647516301126,148.037462951986,94.836846473029,37.43573201015,19.0520450503853,1302.67355356947
"08CG005",844,22.1084362207205,17.1873897122207,19.6289061046438,36.8333383365184,170.210778086461,363.244143868913,454.938117806364,351.891345942141,221.272035571636,134.418686094394,53.5817459974244,28.0103153271375,1873.32523906858
"08CG006",311,16.2893962821557,11.5054479080326,12.2939420576538,22.699347581456,156.976138656119,453.867890231369,819.883212618112,767.216190043942,483.010830849254,218.081249014953,60.4436706761868,23.2861141768122,3045.55343009605
"08DA005",218,17.7106128459895,13.5104893318229,15.8897923769645,61.1220550572107,312.070458715596,555.417245287414,520.035523404463,358.758166309322,233.973577754869,149.437520383082,52.4186424815327,24.5560952331823,2314.90017918145
"08DB001",18400,22.0230469343102,18.9865878662109,22.7833826457148,55.2866086956522,201.146869565217,295.074782608696,234.40852173913,158.884434782609,125.58052173913,108.999234782609,53.136,28.134845187776,1324.44483654706
"08DB010",39.4000015258789,42.5510391853461,40.7786327842786,47.1481658255191,121.762594580768,308.945045299044,268.786065001332,124.810715670582,58.9791816007863,123.740270509882,179.126490165855,96.0048681392818,47.060074809696,1459.69314357237
"08DB011",242,58.6296597081965,60.5021346620292,63.0346315421743,139.270271152645,414.804154939438,565.170247933884,489.71187114621,357.341353401625,339.316360095316,263.781820292827,134.255603121923,85.1996819620684,2971.01778995834
"08DB013",26,40.1833584277184,22.8190942702713,30.9119738825075,68.1183295616737,175.663304806804,243.249230531546,171.689855853804,91.7425590803335,117.50874706939,141.947840505642,76.0509888497028,48.7557104532535,1228.64099329265
"08DB014",18,29.6537144345897,16.7585143549102,19.2164569667407,47.9828569803919,185.989373465947,234.915429660252,119.858399472918,60.0514276845115,79.364572099277,119.762743244852,67.0422854764121,41.9297139721257,1022.52548781293
"08DC006",350,30.7512540969275,27.9526737529783,32.1126068036072,68.5193150547573,200.157258034842,356.379430454799,494.356110717773,482.452112339565,333.87428414481,197.903999189104,72.8022858319964,38.9260800770351,2336.1874104982
"08DD001",1480,47.1321481956018,38.3440134383537,35.3564634229041,70.3809732179384,227.953556940852,374.672432432432,455.689945945946,391.987459459459,290.864432076119,206.140281357224,87.9061612268396,53.9058163542876,2280.33368406796
"08EB004",1880,13.149329400651,10.6787029329665,16.9546521177901,62.2171920240686,150.090127840732,166.145361561877,95.4393693432098,48.6718466092373,54.3584680062152,68.3086977636459,39.3768000631129,19.1700305966316,744.560578260138
"08EB005",12400,11.2631999816895,9.24483861812469,11.0160001144409,29.2927969545658,177.564705882353,265.335711574953,154.401882352941,70.0094117647059,65.9927134724858,69.6155294117647,30.2223756834316,14.1251292275821,908.084295039038
"08EC013",6760,9.22119764321231,7.98514078679734,8.43009232280663,11.0568994375376,34.2988404382108,47.4190296638082,37.0670486517009,23.5812780561278,15.7040946355515,13.0895573259162,11.4019881705561,10.0770177262887,229.332184858514
"08ED001",732,32.5896394373159,23.5832263765179,21.7522215760718,31.8358845082699,180.76802819286,309.054609731067,217.943213766129,118.966819625604,83.6498357053663,97.0432122540083,78.4646550600646,44.7948983583294,1240.4462445916
"08ED002",1900,38.5313681969894,28.0066358695582,24.5426022486637,26.3883789126748,120.880420335629,269.204210526316,226.160336842105,150.089077106034,103.629979016756,104.354222942794,82.7621051764237,53.4317307683041,1227.98106794225
"08EE004",7340,13.7325777262758,10.3063585919372,11.4105678984515,32.9803160897653,112.658223433243,129.729482288828,82.2738310626703,47.7781798365123,33.5276730604458,37.1643204081273,31.2546702862565,18.5359390063377,561.35213968885
"08EE008",125,4.99539458856583,3.56387329090118,4.58327808757782,29.3918974880219,106.478899996948,109.492992718506,67.7242365820313,35.8741326489258,25.5032063278198,28.0510618160248,15.6017663772583,7.15382783123016,438.414567753811
"08EE012",13.1999998092651,4.27461824504615,3.22734551629562,7.52116374322738,25.2902828335915,121.143492749872,193.765094002306,119.337601581669,53.847875246104,42.0150478187332,36.1248156125927,19.0538186664483,7.69025465098211,633.291410666867
"08EE013",565,2.62277775066933,1.99824084011432,3.4895048172706,32.227811555778,103.217161182505,48.001699239005,14.5561164056559,4.49353293020186,4.24417263871473,8.22809054764953,8.78802685172157,4.27927729328966,236.146412052575
"08EE020",367,19.787561773981,14.4291923707967,15.7760435445302,36.73059425354,192.110124598199,296.184849327981,226.873373389803,151.216478960832,108.011770488521,90.6544743696415,47.0303214652662,24.9156884759388,1223.72047301903
"08EE028",10.8000001907349,11.2276361579582,7.98036361277063,9.17599983021908,18.0480000467565,112.071198975665,199.636359590473,175.133086622823,103.348361617657,76.9090880552928,61.8647264099491,26.8145453529165,15.6465451392469,817.855911411727
"08EF001",42300,12.3788936170213,9.85683064120678,12.1446127659574,32.059914893617,128.052425531915,175.108085106383,106.245310638298,55.3388255319149,47.3565957446809,50.3851574468085,29.5965957446809,15.8297872340426,674.353034896526
"08EF005",2850,27.5107704307155,20.4249598725971,23.2096675954718,55.887158126028,199.736589473684,253.955368421053,172.983915789474,107.502518038137,92.0781472296464,102.011014545641,64.648420936986,34.7784758432489,1154.72700630268
"08EG011",376,56.8637615934331,49.4886639939978,58.673106360334,126.369191173797,300.862069392567,375.062000819615,295.417750953976,182.308265148035,170.813982514263,191.161641240337,117.383525535328,64.476985544854,1988.88094427054
"08EG012",370,116.78789235213,82.4060627276446,103.263177641997,212.987675096666,446.737816584407,549.177083575275,527.548281817462,436.265516274942,449.443460528399,429.243758848448,220.565188788337,121.456993881226,3695.88290811693
"08EG017",12.5,116.087808580399,76.2950397548676,84.7802879276276,140.785919151306,194.582785961151,159.897600288391,81.3400317850113,51.0723619887408,91.2140048890955,175.211476990195,161.92376386979,110.24924669838,1443.44032788495
"08FA002",3900,118.154067762169,86.0086154184195,83.215827744704,111.947815317007,235.653415384615,359.601230769231,386.376369230769,321.453784615385,248.189538461538,250.922584615385,209.575384615385,117.110178566331,2528.20881250094
"08FB004",159,86.2478482367392,63.8368766874017,66.1903445090577,101.897660626106,222.239819114253,268.250356660544,206.749709170657,130.248891164548,119.382210908874,169.866630957262,157.499515091313,93.2996329849233,1685.70949611168
"08FB005",269,72.6291961595471,52.3715686702374,53.269294511164,75.7365062500908,206.638394811694,302.817544998112,311.22353311094,239.107296052792,184.86755007249,153.90487357133,122.565946546363,73.1432202227851,1848.27492497755
"08FB006",2550,11.4726551028981,9.58666168805291,10.0872395507813,17.4568659883387,67.9543342378504,82.5272473431755,45.7008567109949,23.6994635160558,15.0441152477458,14.9494197746726,16.3199611597274,12.2775392937651,327.076359614059
"08FB007",3720,18.7125516483702,14.3608363035073,15.0206897025273,24.1155951927448,87.48,138.263225806452,146.856,125.904,78.0387094941102,49.3448277756263,32.4600670157869,19.6957240479568,750.252226987081
"08FB009",92.5,124.889448199917,91.658723540435,91.4275465586379,122.996236786713,245.351093088511,300.036842601879,266.643164705844,185.528665283203,174.406574558567,215.835607296505,189.500887038772,119.25877570075,2127.53356535973
"08FC003",3720,3.21887998008728,2.83036646036948,3.9919199924469,13.0508129661314,36.2400000457764,32.9690323909636,13.9867199249268,5.22744003295898,4.66304513316001,5.71583999633789,5.15914834545505,3.67103998947144,130.724245258085
"08FE003",556,63.4305497137934,47.768011374302,55.8529898392382,113.277237119606,321.102905372235,473.397409123482,464.73772551612,324.555279472955,265.384750750425,259.088631562158,139.341755478674,73.2128111754218,2601.15005649841
"08FF001",1990,107.014866169072,82.1309424027486,89.6568606266808,141.778492131065,269.410251256281,303.963015075377,229.301547738693,147.859344586703,166.196261538405,232.765073229919,177.923216577271,111.227626250454,2059.22749758267
"08FF002",353,94.9984729168165,65.9863477029341,70.9561017900418,127.29926389959,267.460626123877,308.81268860382,216.877054306765,127.566703711664,163.611739619528,226.133846398372,164.424339644564,105.079778875724,1939.2069635937
"08FF003",180,155.391841281891,112.851520160675,126.827199373245,222.139197692871,479.284799621582,510.287996520996,321.864319564819,180.995359924316,224.208001327515,343.812321929932,241.478399963379,145.491679607391,3064.63263696861
"08FF006",3.19000005722046,378.993266466131,210.839331714517,305.558483458942,363.080003853677,390.87717848893,167.905417392128,90.4994517798165,136.31892154139,336.042988006147,631.217186525218,562.799452331286,345.565163215292,3919.69684477348
"08GA061",3.63000011444092,326.4007834119,216.234041222374,217.198804541696,165.064457308101,107.750873118365,65.811569029664,40.0653210212472,30.9159659040753,34.3695856743344,158.129147810321,336.317346504885,278.907758986888,1977.16565453385
"08GA065",2.58999991416931,431.362022656532,352.640863332574,299.760198424099,383.562639052578,216.004175127727,112.461780164289,71.4929452254239,64.5934317466358,65.8365170438213,249.373377280259,485.874918502728,377.457922661153,3110.42079121782
"08GA071",1200,67.3294347176387,49.7174898763196,71.252879914856,134.330400054932,328.051919659424,466.992,525.366620689655,427.466482758621,251.373600219727,203.513759829712,146.822400741577,64.5792,2736.79618846246
"08GA072",297,60.044987034488,42.803740441954,52.7377053766041,78.075987478035,211.709591646105,370.698432372282,415.986957112375,324.125893179675,182.580563918924,145.960825622941,114.336300171281,64.3801558011538,2063.44114015582
"08GA075",284,216.136004194309,149.983278012532,170.811797634273,226.558407743212,341.034930376939,368.865235155472,292.1123795404,182.495125124725,125.353371361809,203.785926200303,280.796195681666,202.307222223416,2760.23987324906
"08GA077",63,320.628573681059,179.55352389926,268.950097783407,318.331425803048,445.195430283319,368.434283665248,205.969211610425,118.893562607538,119.076089471803,282.182976675392,365.110375196414,288.341333716256,3280.66688439317
"08GA079",82.9000015258789,401.990772117983,165.865516642723,262.647506187888,292.632908027355,434.299578413839,372.16170018247,205.091681223498,121.273408788105,116.33403098862,309.449123996499,385.963666176039,338.273192420886,3405.98308516591
"08GB013",147,219.395150877734,111.9784091606,166.866784153236,207.785256045778,411.030975455368,533.0247235613,447.817139574946,258.335019481425,189.237550385144,309.949388527384,322.491426273268,198.35950976002,3376.2713332562
"08GD004",5680,35.2247324543268,27.2601632383105,30.9336337428563,45.0040561987649,121.879774647887,237.539154929577,331.734929577465,302.168788732394,174.399805730937,99.4969014084507,59.5473919498394,36.18734330854,1501.37667591935
"08GD007",1550,16.8294858790806,15.0269109558949,16.8060343845912,26.230010898486,92.0093534405048,191.82086313101,227.298461538462,197.297723482572,105.416576173087,59.8153841083233,28.8593151242088,18.4377598783053,995.847878994525
"08GD008",486,3.58812699374698,3.0010984534309,3.82293966649071,6.02022994797805,15.8301915618195,23.4960922591988,20.9688277511304,13.844291373505,7.96505743881752,6.74902065540182,4.78160925021117,3.74869582716989,113.816181178901
"08GE002",5780,38.9541922343429,29.1547184006846,33.2575724126162,51.6992818737952,140.071915045937,261.194797756831,341.279484548383,309.065820307839,199.989520514088,116.211843796342,72.1400495415092,40.7933031037086,1633.81249953608
"08GE003",23,102.439094873615,49.6443126875421,66.8883361242288,94.6470109180463,267.839997650708,535.651105415064,924.630250447251,851.444545932119,530.449772582804,317.824857426009,199.323932341509,91.558281881275,4032.34149828017
"08GF005",54.2999992370605,98.1668982415088,46.6855697895011,74.3876712802609,102.115767892761,144.904515640251,140.377053929309,92.0953750872337,61.0883130624872,75.2484159589621,145.778787450861,153.097461380405,86.4437580030488,1220.38958771659
"08GF006",36.9000015258789,276.247793195139,130.68136084202,214.126818827422,285.892673500846,400.392027353024,381.046139918573,202.066481524103,137.660930902833,157.081570669447,369.124486964591,377.966213521154,239.140854721336,3171.42735194049
"08HA001",355,305.848130013479,199.07436183188,185.365399062466,147.342423138686,95.6553462150466,42.5258366243604,14.9019638552599,7.02872513411079,9.00969480595119,81.8820836849213,254.040340279593,270.515884317318,1613.19018896307
"08HA003",209,307.674259187981,209.620179437519,178.12000614002,106.098372456674,44.9958384961945,20.9823845708199,10.5734859729384,5.13082330151608,6.95375315104945,64.0863799755653,239.427216131037,268.233002699711,1461.89570152102
"08HA010",578,474.209402613656,306.674558820995,303.335751218591,217.620374181411,127.664222091622,64.5774398724513,32.6806505829523,22.9792289706073,31.4557787819305,187.589259473015,442.423420706803,392.385241913662,2603.5953292277
"08HA016",15.5,245.858648142321,152.062886273169,120.602879276276,55.1733675033815,24.8428800058365,11.5720258447432,5.45472004652023,3.44447999596596,3.38910971120481,14.2411035184203,110.554175604324,199.781485768727,946.977761690889
"08HA026",12.3999996185303,88.7760023963375,74.2376032041449,51.9360023323106,22.0529038633963,9.25200032593167,2.62451622627629,0.504000029664728,0.168000013147872,0.184440240707043,1.11811770793912,20.5958260167463,67.9256483544069,339.375060711009
"08HA068",2.88000011444092,502.797838533436,213.831418611067,281.52427291206,165.407136454966,102.366424702715,56.1857132998429,32.2842844645839,20.1942849430176,30.5999992496201,181.482850601514,430.521416054454,400.232129823949,2417.42776965122
"08HA069",8.11999988555908,1166.49883391837,481.926257206269,702.820841317601,454.306828096796,289.233276959055,154.45292155589,88.80636777197,81.95558870334,146.002578894145,624.537126450413,1134.67528148864,939.984596568997,6265.20049893149
"08HA070",28,661.505927750305,280.607736050952,417.065145854561,272.40465284367,177.847126219467,83.0299605386598,46.687518294855,30.6470763408548,52.8155604090009,307.052069029703,667.938457803412,593.221447075854,3590.82267821129
"08HA072",13,265.092925594403,107.515938701996,162.918829618967,187.288614639869,211.181537642846,93.8181300431314,36.9429016018055,19.5095292989672,26.5334908740055,139.229253849828,287.696661142203,242.878581582019,1780.60639459004
"08HB002",319,233.848492673576,199.357769795531,150.681542145264,103.885272682038,85.6814025327566,50.5869789280881,21.6052883568307,10.4431527072458,9.84327056458673,74.6624435898888,215.361372877989,223.803939859617,1379.76092671341
"08HB014",162,666.29333044264,445.419026963976,426.003380279541,285.829332733154,150.761956706577,92.522666422526,48.5231286938985,44.1384894821379,60.3642669677734,352.372177903917,679.786665344238,588.145777672662,3840.16019961304
"08HB024",113,305.37192749964,203.868670190992,201.930270815056,179.565407181135,209.956482241843,147.950443665938,62.5889030887835,31.3193800482111,29.9538201471948,179.419784074969,304.805765581191,274.654514323836,2131.38536885879
"08HB025",87.9000015258789,222.942166796048,135.259435250588,171.478537764851,229.063203146123,309.597948841873,180.984161485181,53.8739283892803,24.1444502406099,23.5044365285786,148.563847314793,237.968597395295,192.406013117177,1929.7867262704
"08HB032",86.1999969482422,207.495738488465,138.934111952938,121.258194967945,69.8729954307271,28.0294673766509,14.1114157244698,3.39764765715107,1.13344985119415,2.2451972872622,18.54605647633,119.23851869811,185.499404516664,909.762198427907
"08HB048",10.3000001907349,444.276336983776,297.929283438761,270.284359107261,182.337549863046,95.5035946641645,57.334368034069,31.4213588836219,28.8036345540804,42.6379799070779,225.973742987195,443.752068894542,371.084078474247,2491.33835579184
"08HB069",2.52999997138977,489.099133938178,372.397127130983,282.884063505326,222.773124882617,126.21533650262,88.505929201555,50.874309217498,33.818181992466,54.6403175104124,280.367434164431,458.014420072465,368.038688904455,2827.62806702301
"08HB074",213,270.20672776205,180.600773917645,204.342520930638,207.751146665761,340.989761027947,330.535598525149,202.568906980999,112.139842178915,68.1338893895939,213.556545271649,329.419406662988,236.078175028671,2696.323294342
"08HB075",41.0999984741211,271.261325941376,169.485500218422,175.667554854606,144.704238817079,80.6577905480202,40.5941273181248,13.8416588341471,6.38905947814338,13.9677903765606,102.278488956247,230.924748518055,260.821929062385,1510.59421292317
"08HB086",38.5999984741211,822.902575620447,370.82463577447,488.218214911356,422.643745526872,422.06775171024,321.188096979145,195.276876880851,131.530433360667,200.435135273642,652.708232141886,957.436821890592,647.265572730122,5632.49809280029
"08HB089",86.8000030517578,253.503287111401,151.487891955566,150.535378655005,130.794464757493,136.364831332511,83.1052498957922,28.1879983949125,9.66048950842533,11.4690449585185,105.862036505823,228.485047680575,221.928972440759,1511.38469319678
"08HC002",187,356.366714412261,224.117048489984,228.075125301585,236.113796458525,290.385454848998,263.117006189683,154.057068931865,81.2609597304582,77.2260961685589,261.218368906722,449.361742918014,332.679095337843,2953.9784776945
"08HD011",302,168.334188880163,110.122902207532,114.928784173624,132.884344103478,190.252132788652,155.717402325561,75.0425010597785,30.8370757264649,22.076344496367,104.715979528806,190.906808891044,145.810204898253,1441.62866907972
"08HD015",268,187.29168921676,116.129244658586,137.232307553647,165.999915674043,202.211346771875,136.221620594261,56.2763816352389,23.2947509054639,27.1383046954425,149.869138266222,231.932641379317,158.58859787272,1592.18593922358
"08HE006",178,582.756209110487,383.09316435396,345.424392411797,333.517177042953,307.822534168054,270.443788112071,188.052269826923,151.605821712978,163.456180742426,440.963305146047,653.512680776238,515.366291622327,4336.01381502626
"08HE008",14.6000003814697,375.541639454289,183.252816961163,239.236760704831,252.631227672754,204.977088595688,102.644380123142,51.2819044488077,53.5256635588027,105.373401465649,314.352147843583,477.19838528572,333.431157021467,2693.4465731359
"08HE009",33.2999992370605,962.709221601268,542.458394390447,691.316774896771,538.572983580191,370.257306643244,259.459466950459,222.364742069974,208.40043811874,313.249410164869,806.861052617665,1097.21417662789,860.750795619064,6873.61476328058
"08HE010",19.6000003814697,612.578393300323,287.284001541272,384.864706657792,353.093869303007,412.940701533606,364.034129862218,259.686361842032,220.632574437132,201.553241225323,529.667261383149,712.559537766984,540.400725673598,4879.29550452644
"08HF004",365,264.464482611669,162.138949472088,147.676458959292,163.520876080239,190.178630370258,148.127475209693,75.5822464587068,41.6264945253346,51.0351778338707,209.624547187074,302.826084042902,225.964011938644,1982.76543468977
"08HF005",783,326.864000391467,195.685517670329,202.244204606681,204.468966479372,199.89858921596,156.705419380677,90.1270284117149,53.9915144295528,56.4807882074065,223.158953231285,398.731034482759,319.492412814436,2427.84842932164
"08HF006",64.4000015258789,526.407855003653,337.38694853,398.726363705981,290.499081514441,136.163671010165,100.311837404076,91.541913213139,106.803276571724,165.675315202604,458.53042540567,588.566453742591,526.252908416347,3726.86604972039
"08HF012",22.2999992370605,442.89687613917,285.023148794068,366.1280811251,234.039995000102,88.3899744785033,56.1048665182904,51.5723670156551,69.3944925403388,130.726572448466,375.003730951695,500.33916889047,404.171408571289,3003.79068247315
"08HF013",16.2999992370605,399.84295762386,203.891481499771,270.230107960193,188.407904579141,81.950380431234,42.5880219973581,46.8583084095707,72.5468508432968,127.744790670818,323.923358303369,488.186522592919,358.013236593278,2604.18392150481
"08MH155",70,179.850734064593,94.5243529487442,99.3200752865089,64.7900305580307,39.1193562894863,23.1328878706628,13.8776440542871,12.6826654297703,15.9678594644253,53.8829325170831,156.562497610574,151.376692818128,905.087728912294
"08OA002",480,276.825723917731,195.92937955659,176.308757739889,140.977242693408,84.6774621460356,50.1808964203144,31.523151938833,37.2301447606087,104.821448110712,269.032965297041,294.504826236593,300.801855546406,1962.81385436416
"08OB002",76.6999969482422,447.306286931124,318.026922662918,287.831980114009,251.113589020799,180.339287073658,120.089406469815,66.4937492502404,73.6338414236462,200.39594164438,450.810803747438,468.372825121567,495.83327246088,3360.24790592047
